ID	Name	Size	Bark	Embryo	FlushBud	MatureNeedle	Megagametophyte	SeedGermination	Xylem	YoungBuds
gene394	NA	285	0	9.80964	0	0	17.5474	0	0	0
gene395	NA	417	0	4.95977	0	0	6.57977	0	0	0
gene396	NA	228	0	162.718	0	8.6524	156.554	22.069	0	0
gene397	rpl16-1	156	0.0508962	10.0429	0.000381214	0	15.5248	0	0	22.869
gene398	rpl16-2	105	19.399	520.432	31.6431	9.39404	304.385	33.5449	19.0485	25.9852
gene399	NA	369	0	15.2488	59.9203	0	38.318	0	0	0
gene400	NA	156	13.057	40.0935	0	0	35.6303	6.45095	141.032	23.32
gene401	NA	165	61.724	89.7787	60.4095	23.9121	96.8497	36.5945	0	165.36
gene402	NA	177	23.0157	3.71965	0	0	7.85075	0	0	0
gene403	NA	321	19.0364	19.1546	0	617.076	24.1268	0	0	0
gene404	NA	309	0	25.2902	0	0	0	0	0	0
gene405	NA	363	0	4.53692	0	0	17.6803	0	0	0
gene406	NA	297	0	8.32174	0	0	7.61915	0	0	0
gene407	NA	192	0	0	0	0	0	0	0	0
gene408	NA	156	0	0	0	0	4.45379	0	0	0
gene409	NA	237	8.59448	51.6636	0	0	22.276	0	0	0
gene410	NA	219	0	590.314	0	0	0	0	0	0
gene411	NA	126	0	2.61261	0	0	0	0	0	0
gene412	NA	177	0	7.43929	0	0	0	0	0	0
gene413	NA	495	209.64	29.6978	91.5553	44.5323	26.4279	88.1637	89.9518	415.43
gene414	NA	417	0	6.61302	16.0587	39.7744	13.1595	7.8953	0	18.7251
gene415	NA	315	0	37.2863	0	0	25.4525	0	0	0
gene416	NA	318	0	19.7286	0	12.4072	55.7368	0	0	5.72001
gene417	NA	435	122.58	106.628	78.7943	16.8328	100.04	54.6894	0.0256694	78.9889
gene418	nad4L	498	251.906	361.958	243.179	295.589	351.764	164.135	1172.09	306.325
gene419	NA	162	0	20.3203	30.7641	12.1775	25.733	0	0	0
gene420	NA	324	1047.16	55.8392	476.963	0	76.4217	116.808	0	439.31
gene421	NA	183	289.394	3.59769	154.325	0	3.79667	54.9917	109.294	168.975
gene422	NA	345	1391.19	31.0762	158.472	217.607	39.9334	235.884	286.948	651.167
gene423	NA	171	11.9116	0	0	0	4.06311	0	0	10.6372
gene424	NA	372	39.2538	6.40797	0	0	12.5421	0	0	0
gene425	NA	225	0	0	0	0	72.4114	0	0	0
gene426	NA	183	11.1306	21.5861	18.1559	0	26.5767	5.49917	0	9.93969
gene427	NA	216	9.43005	3.04804	0	0	0	0	0	0
gene428	NA	213	0	1.54549	0	0	193.263	0	0	0
gene429	NA	186	0	3.53966	0	0	11.2063	0	0	9.77937
gene430	NA	237	0	34.4424	0	0	44.552	0	0	0
gene431	NA	186	0	1.76983	0	0	3.73544	10.8209	0	0
gene432	NA	228	0	97.6309	0	0	62.6217	0	0	0
gene433	NA	123	16.5601	24.087	13.5062	0	16.9461	8.18169	81.3044	59.1533
gene434	NA	177	23.0157	24.1777	28.157	0	27.4776	11.3712	56.4997	51.3831
gene435	NA	273	0	49.6075	0	0	26.6513	3.68626	0	0
gene436	NA	216	18.8601	22.8603	0	9.13309	340.915	13.9771	0	8.42113
gene437	NA	108	0	15.2402	0	0	0	0	0	0
gene438	NA	117	0	16.8815	0	0	17.8152	0	0	0
gene439	NA	138	0	4.77085	0	0	10.0694	7.29238	0	0
gene440	NA	393	0	1.87984	0	0	7.42337	0	0	0
gene441	rps7-1	588	190.086	367.066	96.8493	292.046	317.351	121.384	132.906	162.807
gene442	NA	210	0	29.7837	7.91077	0	1492.36	4.79213	0	0
gene443	NA	162	25.1468	40.6406	0	0	8.57767	12.424	0	0
gene444	NA	141	0	46.6934	11.782	0	4.9276	7.13722	0	12.9005
gene445	NA	141	14.446	28.0161	0	13.9911	14.7828	7.13722	0	0
gene446	NA	258	0	90.2667	0	0	26.6254	0	0	0
gene447	NA	207	0	3.18057	0	0	583.809	0	0	0
gene448	NA	219	0	1180.63	0	0	105.35	0	0	0
gene449	NA	165	0	13.9656	0	0	12.6326	0	0	22.048
gene450	NA	129	0	7.65555	0	15.2926	5.38598	0	0	0
gene451	NA	171	0	3.85016	0	0	0	0	0	0
gene452	NA	318	0	13.1524	0	0	24.7719	0	0	5.72001
gene453	NA	93	43.8041	17.6983	0	0	29.8835	0	0	0
gene454	NA	258	0	0	0	0	13.3127	0	0	0
gene455	NA	297	0	20.8044	0	0	22.8574	0	0	0
gene456	NA	177	0	1.85982	0	0	0	0	0	0
gene457	NA	246	0	93.6682	20.2593	8.0193	51.8628	0	0	7.39416
gene458	NA	306	0	22.4153	0	0	41.6084	61.1331	13.0725	0
gene459	NA	201	0	6.55102	0	0	3.45667	5.00671	0	0
gene460	NA	162	0	0	0	0	4.28883	6.21202	0	0
gene461	NA	192	0	5.14357	25.9572	0	10.8561	5.2414	0	0
gene462	NA	231	35.2708	150.598	35.958	0	110.328	8.71297	0	23.6229
gene463	NA	201	0	8.18877	0	0	13.8267	0	0	0
gene464	NA	201	0	1.63775	0	0	3.45667	0	0	0
gene465	NA	156	0	6.33055	0	0	4.45379	0	0	0
gene466	NA	222	0	559.94	22.4495	0	128.744	18.1324	0	24.5806
gene467	NA	240	42.4352	44.6553	20.7658	16.4396	40.6428	12.5793	0	7.57901
gene468	NA	231	52.9063	653.656	57.5329	85.4003	571.117	52.2778	216.46	110.24
gene469	NA	168	0	2.68602	0	11.7425	9.79414	0	0	0
gene470	NA	480	0	4.55789	9.9806	0	16.8048	10.5675	0	0
gene471	NA	168	0	5.87837	9.88846	0	4.13566	0	0	0
gene472	NA	171	107.205	1.92508	9.71498	23.0731	4.06311	5.88508	0	21.2744
gene473	NA	135	0	12.1922	0	14.6129	0	0	0	0
gene474	NA	150	0	4.38918	0	0	9.26388	6.70899	0	0
gene475	NA	201	20.2676	1.63775	0	0	6.91334	5.00671	0	0
gene476	NA	192	0	3.42905	0	0	3.6187	5.2414	0	0
gene477	NA	135	0	4.87687	0	0	15.4398	0	0	0
gene478	NA	348	146.064	15.1799	48.2238	0	19.5454	0	0	0
gene479	NA	141	0	0	0	0	0	0	0	0
gene480	NA	189	0	6.96695	0	0	0	0	0	0
gene481	NA	177	0	5.57947	0	0	7.85075	0	0	0
gene482	NA	198	267.471	14.9631	117.463	29.8901	17.5452	193.137	212.131	110.24
gene483	NA	270	0	12.6331	0	0	64.9438	0	0	0
gene484	NA	183	0	8.99422	0	0	3.79667	0	0	0
gene485	NA	273	22.3834	11.9455	0	0	31.022	0	0	0
gene486	NA	174	0	11.3513	0	0	0	0	0	0
gene487	NA	243	0	65.5355	0	0	18.6822	0	0	0
gene488	NA	207	0	3.18057	0	0	583.809	0	0	0
gene489	NA	231	0	75.2988	0	0	55.1638	0	0	0
gene490	NA	204	0	4.84101	0	0	6.81168	0	0	0
gene491	NA	201	0	6.55102	0	0	3.45667	0	0	0
gene492	NA	195	94.0104	20.2578	17.0386	0	67.6976	10.3215	0	55.9681
gene493	NA	306	0	11.2077	0	0	6.93473	0	0	0
gene494	NA	264	0	21.4151	0	0	11.94	0	0	0
gene495	NA	228	0	65.0873	0	0	93.9326	0	0	0
gene496	NA	243	100.587	288.356	0	48.7098	112.093	16.5654	65.8466	44.9127
gene497	NA	240	8.48705	29.7702	0	0	60.9642	0	0	0
gene498	NA	165	0	3.99016	0	0	0	0	0	0
gene499	NA	288	0	9.38992	0	0	8.45346	0	0	0
gene500	NA	255	0	44.3468	0	0	14.1246	0	0	0
gene501	NA	183	0	5.39653	0	0	0	0	87.4356	9.93969
gene502	NA	279	21.9021	102.341	23.8174	49.4955	85.4367	10.8209	64.519	19.5587
gene503	NA	198	0	3.32514	0	0	7.01809	0	0	0
gene504	NA	174	0	0	0	0	7.9861	0	0	0
gene505	NA	180	147.109	149.964	92.2923	10.9597	320.376	78.2715	155.562	60.6321
gene506	NA	222	0	319.966	14.9663	0	128.744	0	54.0565	8.19353
gene507	NA	129	0	2.55185	0	0	0	0	0	0
gene508	NA	600	0	6.03043	0	0	1.76258	0	0	0
gene509	NA	327	0	9.05066	0	0	22.9323	0	0	0
gene510	NA	162	0	4.06406	0	0	8.57767	0	0	0
gene511	NA	192	0	24.0033	0	10.2747	47.0431	15.7242	0	0
gene512	NA	279	0	48.4772	0	0	66.4508	3.60698	0	0
gene513	NA	207	0	27.0348	0	0	5838.09	9.72317	28.9868	0
gene514	NA	213	0	10.8184	0	0	483.158	4.72464	0	8.53973
gene515	NA	234	165.389	183.844	28.3976	25.2916	221.82	47.307	0	31.0934
gene516	NA	138	29.5202	178.907	12.0381	0	5.03472	14.5848	0	39.5427
gene517	NA	261	0	38.1754	0	0	25.1781	3.85574	0	6.96921
gene518	NA	276	0	11.3288	0	0	9.8987	0	0	0
gene519	NA	183	0	5.39653	0	0	3.79667	0	0	0
gene520	NA	399	0	12.7229	0	0	14.3856	0	0	0
gene521	NA	618	7.90517	7.29904	0	0	17.6021	3.06382	0	0
gene522	NA	231	0	62.749	0	0	110.328	0	0	0
gene523	rpl2_1	582	1376.64	1705.99	6491.6	1411.26	4170.33	5890.92	1177.94	1415.53
gene524	NA	285	0	24.5241	0	0	8.77371	0	0	6.38233
gene525	NA	108	0	6.09609	0	0	6.43325	0	0	0
gene526	NA	165	0	3.99016	0	0	0	0	0	0
gene527	nad2_1	132	370.344	1119.74	427.901	254.066	1205.36	251.587	2348.59	468.521
gene528	NA	174	0	9.45944	0	0	3.99305	0	0	0
gene529	NA	201	10.1338	3.27551	8.26498	0	10.37	10.0134	0	36.1983
gene530	NA	120	16.9741	13.7162	13.8438	16.4396	5.78993	0	0	0
gene531	NA	300	0	36.0797	11.0751	0	73.7648	192.389	46.6687	24.2528
gene532	NA	192	0	1.71452	0	0	14.4748	0	0	0
gene533	NA	444	16.4411	18.926	0	0	23.3357	0	0	14.6525
gene534	NA	375	37.1084	31.4281	27.0348	0	41.0657	82.4281	0	98.9634
gene535	NA	225	0	254.457	3.69169	0	343.954	4.47266	0	8.08428
gene536	NA	372	19.6269	42.7198	71.056	0	35.536	24.4077	0	17.4429
gene537	NA	267	0	40.2142	0	0	79.4824	0	0	0
gene538	NA	162	0	12.1922	0	0	12.8665	0	0	11.2282
gene539	NA	177	0	7.43929	0	0	7.85075	0	0	0
gene540	NA	366	0	13.3351	31.6738	0	21.6865	0	0	0
gene541	NA	249	0	31.7389	0	0	16.0868	0	0	0
gene542	NA	360	0	9.2654	0	0	18.0243	0	0	0
gene543	NA	294	0	8.64974	0	6.71003	0	0	54.4242	0
gene544	NA	177	0	7.43929	9.38566	0	3.92537	0	0	0
gene545	NA	168	12.1244	1.95946	0	0	4.13566	0	0	0
gene546	NA	210	9.69948	7.83782	0	9.39404	2984.71	4.79213	0	0
gene547	NA	255	0	0	0	0	0	3.94646	0	0
gene548	NA	165	0	19.9508	0	0	33.6868	0	0	11.024
gene549	NA	243	16.7645	52.4284	218.767	0	93.4108	12.424	0	59.8836
gene550	NA	267	0	20.1071	0	0	11.3546	0	0	0
gene551	NA	153	26.626	23.6672	10.8579	25.7876	13.6234	6.57744	0	0
gene552	NA	222	0	79.9914	0	0	85.8291	0	0	0
gene553	NA	252	0	9.6493	0	0	15.042	0	0	0
gene554	NA	321	0	31.9243	0	0	48.2535	0	0	0
gene555	NA	183	0	1.79884	9.07793	0	3.79667	5.49917	0	9.93969
gene556	NA	111	0	2.96566	0	0	31.2969	0	0	16.3871
gene557	NA	156	0	4.22037	0	0	8.90758	12.9019	0	34.9801
gene558	NA	174	11.7063	9.45944	9.54748	0	7.9861	17.3508	0	0
gene559	NA	231	0	778.087	21.5748	0	468.892	4.35648	0	0
gene560	NA	183	0	46.77	27.2338	0	22.78	5.49917	0	0
gene561	NA	240	0	476.323	13.8438	8.21978	345.464	16.7725	0	15.158
gene562	NA	222	0	639.931	0	0	85.8291	0	0	0
gene563	NA	210	29.0984	6.27026	15.8215	0	497.452	0	0	25.9852
gene564	NA	225	9.05285	92.5298	14.7668	17.5355	72.4114	4.47266	17.7786	56.59
gene565	NA	159	12.8106	6.21111	10.4482	0	21.8488	0	0	22.88
gene566	NA	387	0	15.5723	22.6179	0	38.346	20.6512	0	0
gene567	NA	327	295.617	24.1351	617.615	0	85.996	698.45	0	1273.69
gene568	NA	276	14.7601	39.6508	24.0763	100.067	118.784	3.64619	0	13.1809
gene569	NA	315	6.46632	27.1173	0	0	63.6313	39.5241	0	0
gene570	NA	726	20.0733	4.53503	0	4.83283	6.67824	2.3057	0	0
gene571	NA	150	0	6.58377	0	0	13.8958	0	0	0
gene572	NA	192	0	5.14357	0	0	3.6187	10.4828	0	0
gene573	NA	168	24.2487	11.7567	0	0	8.27132	0	0	0
gene574	NA	270	7.54404	25.2662	0	0	21.6479	0	0	0
gene575	NA	285	0	4.90482	0	0	8.77371	0	0	0
gene576	NA	207	0	1.74053	0	0	1742.45	0	0	0
gene577	NA	189	0	3.48348	0	0	0	0	0	0
gene578	NA	480	12.7393	5.02357	0	0	0	0	85.9562	0
gene579	NA	231	0	175.697	0	0	55.1638	4.35648	0	7.8743
gene580	NA	204	0	14.523	0	0	3.40584	0	0	0
gene581	NA	288	0	23.4748	0	0	8.45346	0	0	0
gene582	NA	165	0	1.99508	0	0	4.21085	0	0	0
gene583	NA	150	0	0	0	0	4.63194	0	0	0
gene584	NA	228	0	260.349	0	0	62.6217	0	0	0
gene585	NA	123	33.1202	21.4106	0	0	39.541	8.18169	0	0
gene586	NA	159	792.568	1414.98	465.944	294.021	1939.76	381.818	1327.44	606.757
gene587	NA	333	158.017	102.947	1110.41	259.625	169.341	69.4646	629.715	692.121
gene588	NA	210	0	3.13513	0	0	331.635	0	0	0
gene589	NA	333	0	5.76563	0	0	11.5127	0	0	138.424
gene590	NA	279	21.9021	37.7045	0	0	9.49296	3.60698	0	0
gene591	NA	264	7.7155	35.6919	0	14.9451	23.88	3.81192	0	6.89001
gene592	NA	519	0	2.18646	0	68.6354	0	0	0	0
gene593	NA	234	0	40.8542	0	0	49.2933	0	0	0
gene594	NA	165	0	5.98525	271.843	0	16.8434	36.5945	0	11.024
gene595	NA	165	0	17.9557	0	0	80.0062	0	0	0
gene596	NA	225	18.1057	231.324	7.38338	0	289.646	0	0	8.08428
gene597	NA	144	0	27.4324	0	0	0	0	0	0
gene598	NA	261	0	90.5701	0	0	0	3.85574	7.41228e-08	20.9076
gene599	NA	144	0	9.14413	0	0	0	0	0	0
gene600	NA	270	0	25.2662	0	0	43.2958	3.72721	0	0
gene601	NA	123	0	0	0	0	0	0	0	0
gene602	NA	135	0	4.87687	0	0	25.733	0	0	0
gene603	NA	357	55.2148	5.58326	0	0	18.3815	0	0	0
gene604	NA	135	0	6.09609	0	0	12.8665	3.72721	0	0
gene605	NA	135	0	6.09609	0	0	12.8665	3.72721	0	0
gene606	NA	144	0	13.7162	0	0	0	0	0	0
gene607	NA	186	0	0	0	0	0	0	0	0
gene608	NA	150	0	6.58377	0	13.1517	18.5278	0	0	0
gene609	NA	297	6.85822	66.5739	0	0	45.7149	134.87	0	0
gene610	NA	186	0	19.4681	0	0	14.9417	0	0	0
gene611	NA	228	0	227.805	0	34.6096	156.554	8.82761	0	0
gene612	NA	180	0	27.4324	27.6877	0	27.0197	5.59082	0	40.4214
gene613	cox1_1	342	0	39.7842	58.3944	0	15.4046	0	0	0
gene614	NA	195	0	5.06444	0	0	0	5.16076	0	0
gene615	NA	141	0	18.6774	0	0	0	0	0	0
gene616	NA	279	7.30068	48.4772	0	7.07078	56.9578	10.8209	0	6.51958
gene617	NA	150	0	28.5297	0	0	4.63194	0	133.339	12.1264
gene618	NA	288	0	42.2547	0	0	33.8139	0	0	0
gene619	NA	324	0	6.20436	317.975	0	0	0	0	0
gene620	NA	108	0	3.04804	0	0	0	0	0	0
gene621	NA	336	0	72.4623	0	0	37.3572	108.299	0	0
gene622	NA	225	0	277.589	0	0	108.617	0	0	0
gene623	NA	303	0	7.73512	0	13.0214	100.083	149.514	0	0
gene624	NA	318	0	6.57619	0	0	6.19298	35.3581	0	0
gene625	NA	381	0	8.07254	0	0	3.96593	11.003	0	0
gene626	NA	198	0	4.98771	0	0	3.50905	0	0	0
gene627	NA	495	0	5.93956	0	0	7.20762	0	0	0
gene628	trnY-AUA	79	0	4.16694	0	0	8.79482	12.7386	0	23.0249
gene629	rrn5-1	112	0	2.93918	0	0	6.20349	0	0	0
gene630	NA	231	0	41.8326	0	0	38.9392	0	0	0
gene631	NA	252	0	19.1531	0	0	0	0	0	0
gene632	NA	159	0	2.07037	0	0	4.36975	0	0	0
gene633	NA	153	0	12.9094	0	0	0	0	143.797	0
gene634	NA	285	0	14.7145	0	0	17.5474	0	0	0
gene635	NA	222	0	159.983	0	0	0	0	0	8.19353
gene636	NA	207	0	1.59028	0	0	1751.43	14.5848	0	0
gene637	NA	159	0	2.07037	0	0	4.36975	0	0	0
gene638	NA	195	0	0	0	0	0	0	0	0
gene639	NA	99	0	0	0	0	0	0	0	0
gene640	NA	213	0	1.54549	0	0	289.895	0	37.5604	0
gene641	NA	249	0	42.3186	0	0	32.1736	0	0	21.9152
gene642	NA	147	0	4.47876	0	0	4.72647	0	0	0
gene643	NA	162	0	4.06406	0	0	0	12.424	0	0
gene644	NA	282	0	10.2686	0	0	18.2384	0	0	0
gene645	NA	267	7.62881	174.261	0	0	261.157	0	0	6.8126
gene646	NA	204	0	20.9777	16.2869	19.3407	40.8701	0	0	0
gene647	NA	261	0	30.5403	0	0	25.1781	3.85574	0	0
gene648	NA	177	0	5.57947	0	0	3.92537	0	0	0
gene649	NA	144	0	9.14413	0	0	0	0	0	0
gene650	NA	216	0	6.09609	0	0	136.366	0	0	0
gene651	NA	243	0	13.1071	0	0	18.6822	0	0	0
gene652	NA	171	0	28.8762	68.0049	0	73.1359	17.6552	0	0
gene653	NA	288	0	93.8992	0	6.84982	8.45346	55.9082	0	18.9475
gene654	NA	138	0	2.38542	0	0	10.0694	0	0	0
gene655	NA	219	18.6017	885.471	0	0	474.077	0	0	0
gene656	NA	234	0	408.542	28.3976	16.8611	542.226	12.9019	0	69.9601
gene657	NA	213	9.56287	10.8184	0	0	483.158	4.72464	0	0
gene658	NA	414	43.3887	11.7498	0	0	66.7458	0	0	0
gene659	NA	177	0	3.71965	0	0	23.5522	0	0	0
gene660	NA	138	0	4.77085	0	0	5.03472	0	0	0
gene661	NA	213	0	3.09097	0	0	193.263	4.72464	0	8.53973
gene662	NA	333	0	14.2982	0	0	27.3131	0	0	0
gene663	NA	156	0	14.7713	0	0	13.3614	0	0	0
gene664	NA	165	0	13.9656	0	11.956	33.6868	0	0	11.024
gene665	NA	153	0	0	0	0	9.08224	0	0	0
gene666	NA	357	0	14.1978	0	0	36.7638	14.9173	0	97.9504
gene667	NA	177	11.5079	3.71965	0	0	0	0	0	10.2766
gene668	NA	153	0	4.30312	0	0	0	0	0	0
gene669	NA	267	30.5152	6.70236	37.3317	14.7771	11.3546	0	22.4729	40.8756
gene670	NA	177	69.0472	5.57947	56.314	11.1455	19.6269	0	67.7996	20.5533
gene671	NA	165	0	5.98525	0	0	4.21085	12.1982	36.3653	11.024
gene672	NA	171	0	3.85016	0	0	0	0	0	31.9116
gene673	NA	261	7.80418	45.8105	6.36499	0	125.891	0	0	20.9076
gene674	NA	267	518.759	60.3213	24.8878	177.326	90.8371	18.8455	0	34.063
gene675	NA	273	22.3834	107.509	24.3408	21.6785	41.3627	14.745	65.937	33.3143
gene676	NA	267	0	13.4047	0	0	34.0639	0	0	0
gene677	NA	138	2154.97	11.9271	373.182	42.8858	50.3472	58.339	130.441	606.321
gene678	NA	246	8.28005	58.5426	0	0	17.2876	4.09085	0	0
gene679	NA	198	0	9.97541	0	29.8901	17.5452	5.08257	0	0
gene680	NA	132	0	7.48156	0	0	42.1085	0	30.3044	0
gene681	NA	216	9.43005	16.7642	7.69103	0	1022.74	27.9541	0	8.42113
gene682	NA	210	9.69948	37.6216	15.8215	9.39404	3316.35	9.58427	0	8.66173
gene683	NA	252	0	77.1944	0	0	60.168	11.9803	0	0
gene684	NA	201	506.689	116.281	57.8549	19.6293	335.297	120.161	179.112	235.289
gene685	NA	393	251.501	28.1976	0	26.2344	33.4052	0	0	99.4778
gene686	NA	177	11.5079	53.0432	9.38566	0	51.0298	90.1274	0	20.5533
gene687	NA	279	14.6014	899.521	11.9087	14.1416	189.859	353.484	0	0
gene688	NA	285	14.294	755.343	17.487	0	184.248	278.953	0	6.38233
gene689	NA	174	491.663	3.78378	887.916	56.6882	3.99305	34.7017	0	449.514
gene690	NA	264	0	7.13838	0	0	35.8201	0	0	0
gene691	NA	219	0	590.314	0	0	0	0	0	0
gene692	NA	180	0	1.82883	0	0	0	0	0	0
gene693	NA	162	0	4.06406	0	0	0	0	0	0
gene694	NA	486	0	4.91115	0	0	14.8783	30.7342	0	0
gene695	NA	237	8.59448	309.982	7.00954	0	178.208	0	0	7.67495
gene696	NA	294	6.9282	43.2487	0	0	23.635	0	0	0
gene697	NA	108	0	6.09609	0	0	19.2998	0	0	0
gene698	NA	354	0	14.5107	41.0705	0	18.754	0	0	53.2788
gene699	NA	162	0	8.12811	0	0	12.8665	6.21202	0	0
gene700	NA	120	0	0	13.8438	0	11.5799	8.38623	0	0
gene701	NA	117	0	16.8815	0	0	5.93838	0	0	0
gene702	NA	483	37.514	16.1419	29.4117	23.8836	35.0917	15.6054	0	33.449
gene703	NA	243	0	117.964	0	0	336.279	12.424	8.23082	0
gene704	NA	315	0	47.4553	0	0	108.173	39.5241	0	5.77449
gene705	NA	210	0	7.83782	0	0	829.086	0	0	0
gene706	NA	234	0	61.2813	0	0	147.88	4.30063	0	0
gene707	NA	174	0	7.56755	0	0	27.9514	0	0	0
gene708	NA	123	0	2.67633	0	0	0	0	0	0
gene709	NA	234	0	102.135	0	0	49.2933	4.30063	0	0
gene710	NA	267	0	53.6189	0	0	45.4185	7.53819	0	0
gene711	NA	252	8.0829	86.8437	19.7769	23.4851	60.168	7.98689	174.611	21.6543
gene712	NA	171	0	15.4006	0	0	24.3786	5.88508	0	0
gene713	NA	144	0	16.0022	0	0	24.1247	6.98853	0	0
gene714	NA	246	0	35.1256	0	0	0	0	0	0
gene715	NA	213	0	4.63646	0	0	0	0	0	0
gene716	NA	282	0	5.13432	0	0	0	0	0	0
gene717	NA	390	0	3.82521	0	0	11.3164	0	0	0
gene718	NA	261	0	0	0	0	0	0	0	0
gene719	NA	144	0	0	0	0	4.82494	0	0	0
gene720	NA	192	0	1.71452	0	0	7.23741	0	0	0
gene721	NA	219	0	1180.63	0	0	210.701	0	0	0
gene722	NA	120	16.9741	38.4053	0	0	11.5799	0	0	0
gene723	NA	189	53.886	22.6426	131.846	208.756	33.0853	170.387	0	173.235
gene724	NA	135	0	21.9459	0	0	41.1728	7.45443	0	0
gene725	NA	159	0	16.5629	0	0	17.479	0	0	0
gene726	NA	159	12.8106	14.4926	20.8964	0	21.8488	0	0	0
gene727	NA	216	0	0	0	0	136.366	0	0	0
gene728	NA	219	18.6017	1770.94	7.58567	0	210.701	9.19039	91.3283	0
gene729	NA	228	0	32.5436	0	0	125.243	0	0	0
gene730	NA	246	8.28005	35.1256	0	0	103.726	0	0	22.1825
gene731	NA	219	37.2035	1180.63	7.58567	36.0319	210.701	0	0	8.30577
gene732	NA	156	65.285	2.11018	10.6491	25.2916	4.45379	6.45095	0	11.66
gene733	NA	225	0	46.2649	0	0	181.029	0	0	0
gene734	NA	150	13.5793	2.19459	0	0	0	0	0	0
gene735	NA	306	0	7.47177	0	0	20.8042	0	0	0
gene736	NA	201	0	3.27551	0	0	0	0	0	0
gene737	NA	342	93.0499	0	0	0	5.10163	0	0	0
gene738	NA	204	0	1.61367	0	0	0	0	0	0
gene739	NA	384	127.524	140.7	165.067	119.205	74.084	42.6141	59.8105	198.513
gene740	NA	270	22.6321	88.4316	6.15282	0	64.9438	7.45443	22.2232	6.7369
gene741	NA	156	0	4.22037	0	0	8.90758	6.45095	0	11.66
gene742	NA	255	15.9756	17.7387	0	0	42.3738	0	0	14.2664
gene743	NA	129	31.5797	10.2074	0	0	0	0	0	0
gene744	NA	237	17.189	34.4424	0	0	66.828	16.9848	0	0
gene745	NA	231	26.4531	0	71.9161	0	27.5819	8.71297	0	31.4972
gene746	NA	429	56.1177	7.79642	86.3374	0	12.452	0	0	16.6663
gene747	NA	183	44.5222	25.1838	9.07793	0	106.307	0	0	39.7588
gene748	NA	267	0	13.4047	0	0	34.0639	0	0	0
gene749	NA	210	0	3.13513	0	0	165.817	4.79213	0	0
gene750	NA	201	0	9.82653	0	0	3.45667	0	0	27.1487
gene751	NA	105	19.399	15.6756	0	0	6.61706	0	0	17.3235
gene752	NA	225	0	138.795	0	0	36.2057	4.47266	35.5571	0
gene753	NA	246	24.8401	46.8341	20.2593	16.0386	17.2876	4.09085	0	0
gene754	NA	339	0	16.3079	0	0	15.6496	0	0	0
gene755	NA	348	292.129	22.7698	48.2238	0	58.6362	51.6415	129.536	0
gene756	NA	204	79.8781	17.7504	8.14344	9.67033	37.4642	14.7992	49.0218	44.5824
gene757	NA	165	0	11.9705	0	0	25.2651	0	0	0
gene758	NA	201	10.1338	4.91326	0	0	6.91334	5.00671	0	0
gene759	NA	240	0	29.7702	0	0	20.3214	0	0	0
gene760	NA	261	23.4125	53.4455	6.36499	0	50.3562	3.85574	0	0
gene761	NA	204	9.98476	1.61367	0	0	13.6234	0	0	8.91649
gene762	NA	438	0	4.48658	0	0	11.9693	6.77851	99.2757	0
gene763	NA	288	0	14.0849	0	0	0	0	0	0
gene764	NA	264	7.7155	57.1071	0	0	71.6401	0	0	6.89001
gene765	NA	219	0	590.314	0	0	0	0	0	0
gene766	NA	228	0	130.175	0	0	0	4.41381	0	0
gene767	NA	147	0	6.71813	0	0	4.72647	0	0	0
gene768	NA	183	0	5.39653	0	0	0	0	0	0
gene769	NA	255	0	35.4774	0	0	70.6231	0	0	0
gene770	NA	162	0	2.03203	0	0	4.28883	0	0	0
gene771	NA	207	29.5202	27.0348	0	0	1751.43	0	0	0
gene772	NA	270	0	126.331	0	14.6129	86.5917	0	0	0
gene773	NA	276	29.5202	215.247	102.324	92.9193	366.252	40.1081	57.9736	118.628
gene774	NA	366	0	24.4477	0	0	30.361	0	0	118.267
gene775	NA	384	0	15.8535	0	0	35.0924	0	0	0
gene776	NA	204	0	4.84101	0	0	23.8409	0	0	0
gene777	NA	177	0	14.8786	0	0	11.7761	34.1135	0	0
gene778	NA	276	22.1401	96.2949	6.01906	7.14764	148.481	21.8771	0	13.1809
gene779	NA	234	0	40.8542	0	0	24.6466	0	0	0
gene780	NA	321	209.4	83.0032	1561.13	3702.46	90.4754	575.758	6184.41	11164.2
gene781	NA	219	9.30087	1180.63	0	0	105.35	0	0	0
gene782	NA	267	0	33.5118	0	14.7771	45.4185	0	0	6.8126
gene783	NA	252	8.0829	86.8437	65.9231	0	120.336	15.9738	0	36.0905
gene784	NA	132	1897.98	456.487	1122.28	278.099	325.976	935.128	1166.65	1833.93
gene785	NA	231	17.6354	175.697	0	0	55.1638	4.35648	0	0
gene786	NA	150	27.1585	13.1675	33.2252	0	4.63194	13.418	0	0
gene787	NA	153	0	19.364	0	0	9.08224	0	0	0
gene788	NA	168	0	19.5946	0	0	0	0	0	0
gene789	NA	231	0	401.593	0	0	468.892	0	0	0
gene790	NA	198	0	19.9508	0	9.96337	31.5814	10.1651	0	27.5601
gene791	NA	213	0	0	0	0	96.6316	4.72464	0	0
gene792	NA	189	0	3.48348	0	0	3.67614	0	0	0
gene793	NA	246	0	11.7085	0	0	51.8628	0	0	0
gene794	NA	171	0	1.92508	9.71498	0	8.12621	0	0	0
gene795	NA	162	0	6.09609	0	0	0	0	0	0
gene796	NA	246	0	58.5426	0	0	34.5752	0	0	0
